product_id,product_name,img_link,rating,rating_count,actual_price,listPrice,category,descrição
B09WZ94SHD,Kit Suspensório Bege + Gravata Borboleta Azul Porcelana,https://m.media-amazon.com/images/I/41t8w03q+7L._AC_UL320_.jpg,0.0,0,19.99,0.0,Bebês,"Kit Suspensório Bege + Gravata Borboleta Azul Porcelana: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09VPS9Y3Y,"Sandálias para bebês recém-nascidas, meninas, desenho de ursinho prewalker com sola macia, sapatos para bebês e meninas",https://m.media-amazon.com/images/I/61hCsrWoC3L._AC_UL320_.jpg,0.0,0,8.33,0.0,Bebês,"Sandálias para bebês recém-nascidas, meninas, desenho de ursinho prewalker com sola macia, sapatos para bebês e meninas: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09TG4GRRD,"Meia Cano Curto Infantil, Mash, Criança-Unissex",https://m.media-amazon.com/images/I/51LfbovHvPL._AC_UL320_.jpg,5.0,4,8.9,0.0,Bebês,"Meia Cano Curto Infantil, Mash, Criança-Unissex: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09S5STGGZ,kit body manga curta coruja Carter's (9m),https://m.media-amazon.com/images/I/71VqVS0pd6L._AC_UL320_.jpg,5.0,1,160.0,0.0,Bebês,"kit body manga curta coruja Carter's: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09S4SLRXG,Kit Suspensório Bordô + Gravata Borboleta Dupla Bordô,https://m.media-amazon.com/images/I/61dOCEHNKQL._AC_UL320_.jpg,5.0,1,23.5,0.0,Bebês,"Kit Suspensório Bordô + Gravata Borboleta Dupla Bordô: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09PHQ45P1,NOLITOY Menino Japonês Kimono Bebê Jumpsuit Crianças Manga Longa Macacão Roupa Criança Roupa Traje Com Casaco Azul Adequados para Os Meninos de 6 a 12 Meses,https://m.media-amazon.com/images/I/61+DCAan8uL._AC_UL320_.jpg,5.0,1,152.08,0.0,Bebês,"NOLITOY Menino Japonês Kimono Bebê Jumpsuit Crianças Manga Longa Macacão Roupa Criança Roupa Traje Com Casaco Azul Adequados para Os Meninos de 6 a 12 Meses: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09NV29GV8,Meias de Renda Feminina No Tornozelo Meias com Babados com Babados Meias Vestido de Renda com Babados Meias Bonitas de Renda de Renda para Meninas Mul,https://m.media-amazon.com/images/I/51erp-UNPqL._AC_UL320_.jpg,3.0,1,35.19,0.0,Bebês,"Meias de Renda Feminina No Tornozelo Meias com Babados com Babados Meias Vestido de Renda com Babados Meias Bonitas de Renda de Renda para Meninas Mul: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09MSCR2Z2,Kit 150 Botões De Pressão Estrela Colorido Tic Tac Artesanato,https://m.media-amazon.com/images/I/51T6+ggbRAL._AC_UL320_.jpg,0.0,0,59.9,0.0,Bebês,"Kit 150 Botões De Pressão Estrela Colorido Tic Tac Artesanato: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09MMB929Q,"Pijama Macacão, Tip Top, Bebê Menina",https://m.media-amazon.com/images/I/41r38LShaNL._AC_UL320_.jpg,4.4,6,179.97,0.0,Bebês,"Pijama Macacão, Tip Top, Bebê Menina: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09MMB69KG,"Macaquinho Manga Curta, Tip Top, Bebê Menino",https://m.media-amazon.com/images/I/41voK8WB8+L._AC_UL320_.jpg,0.0,0,92.58,0.0,Bebês,"Macaquinho Manga Curta, Tip Top, Bebê Menino: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09LR46KJX,Body Bebe Menino Menina Tematico Girafa Roupinhas de Bebe,https://m.media-amazon.com/images/I/61OVtdarOIL._AC_UL320_.jpg,4.0,1,24.5,0.0,Bebês,"Body Bebe Menino Menina Tematico Girafa Roupinhas de Bebe: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09L2J9NPT,Body de Bebê Manga Curta Aniversário 3 Meses Safari,https://m.media-amazon.com/images/I/51Gw6TdWz2L._AC_UL320_.jpg,0.0,0,29.9,0.0,Bebês,"Body de Bebê Manga Curta Aniversário 3 Meses Safari: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09K4Q7JCH,Capa De Chuva Infantil Vermelho Love Fem Pimpolho,https://m.media-amazon.com/images/I/71rdGg6IXiL._AC_UL320_.jpg,5.0,3,79.9,0.0,Bebês,"Capa De Chuva Infantil Vermelho Love Fem Pimpolho: protege seu aparelho no uso diário, com encaixe fácil e toque agradável. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09JLYY3HR,4 Peças Cabeça de Metal de Substituição Preto E Branco Cordão Cordões Cordão Com Metal Fácil Enfiador para Sweatpants Shorts Calças Casacos Casacos Hoodies,https://m.media-amazon.com/images/I/71FEhw7zGaS._AC_UL320_.jpg,0.0,0,38.84,0.0,Bebês,"4 Peças Cabeça de Metal de Substituição Preto E Branco Cordão Cordões Cordão Com Metal Fácil Enfiador para Sweatpants Shorts Calças Casacos Casacos Hoodies: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09H9Y2774,Saída de Maternidade Tamine 3 Peças Tricô Raízes Marinho,https://m.media-amazon.com/images/I/519MSRtIfYL._AC_UL320_.jpg,5.0,1,210.2,0.0,Bebês,"Saída de Maternidade Tamine 3 Peças Tricô Raízes Marinho: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09F3L9S1M,"Duotar Termômetro De Banho De Bebê,Termômetro de banho com visor tricolor iluminado de temperatura ambiente em Fahrenheit e Celsius Lindo formato de frango flutuante",https://m.media-amazon.com/images/I/61lil7xAffL._AC_UL320_.jpg,2.7,3,80.89,0.0,Bebês,"Duotar Termômetro De Banho De Bebê,Termômetro de banho com visor tricolor iluminado de temperatura ambiente em Fahrenheit e Celsius Lindo formato de frango flutuante: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076M6GT59,Mangueira Para Jardim 30 Metros Com Esguicho 79172300 TRAMONTINA,https://m.media-amazon.com/images/I/61QcB+DXL6L._AC_UL320_.jpg,4.6,4317,101.44,149.9,Equipamentos de Rega para Grama e Jardim,"Mangueira Para Jardim 30 Metros Com Esguicho 79172300 TRAMONTINA: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076KKX6L9,Mangueira para Jardim 20 Metros com Esguicho e Suporte TRAMONTINA,https://m.media-amazon.com/images/I/71xYICFrXeL._AC_UL320_.jpg,4.7,2433,74.23,192.9,Equipamentos de Rega para Grama e Jardim,"Mangueira para Jardim 20 Metros com Esguicho e Suporte TRAMONTINA: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B00NFLGWIK,Conjunto para Irrigação Tramontina 78580610 com Engates Rápidos e Esguicho,https://m.media-amazon.com/images/I/515qynWqK8L._AC_UL320_.jpg,4.7,1817,16.14,19.9,Equipamentos de Rega para Grama e Jardim,Conjunto para Irrigação Tramontina 78580610 com Engates Rápidos e Esguicho: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia.
B07YVHHNL1,Mangueira Mágica Retrátil Flexível 30m Elástica Nylon Metal,https://m.media-amazon.com/images/I/71vyB97eXWS._AC_UL320_.jpg,3.5,775,37.5,49.82,Equipamentos de Rega para Grama e Jardim,"Mangueira Mágica Retrátil Flexível Elástica Nylon Metal: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076M6PG45,"Enrolador de mangueira 1/2"" até 55 metros, com rodinhas",https://m.media-amazon.com/images/I/51qQGmbJH-L._AC_UL320_.jpg,4.5,819,145.86,155.98,Equipamentos de Rega para Grama e Jardim,"Enrolador de mangueira 1/2"" até 55 metros, com rodinhas: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B076M7RSK1,Suporte Fixo para Mangueira,https://m.media-amazon.com/images/I/41mZMaIIEmL._AC_UL320_.jpg,4.7,4275,19.99,0.0,Equipamentos de Rega para Grama e Jardim,"Suporte Fixo para Mangueira: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09WZKCNW4,"WAP Kit Irrigação Múltiplo com 8 Tipos de Jato Aquastop e Trava de Fluxo Contí­nuo para Mangueira 1/2"" GKIM01",https://m.media-amazon.com/images/I/71hc4L9gJGL._AC_UL320_.jpg,4.7,549,50.76,0.0,Equipamentos de Rega para Grama e Jardim,"Kit Irrigação Múltiplo com 8 Tipos de Jato Aquastop e Trava de Fluxo Contí­nuo para Mangueira 1/2"" GKIM01: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B076M938Z3,"Enrolador De Mangueira 1/2"" Até 55m- Tramontina",https://m.media-amazon.com/images/I/51OfaFftyXL._AC_UL320_.jpg,4.6,1481,126.5,169.9,Equipamentos de Rega para Grama e Jardim,"Enrolador De Mangueira 1/2"" Até - Tramontina: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B09WZL1TV4,"WAP Mangueira 12m 1/2"" com Enrolador e Esguicho Múltiplo GMEEM01",https://m.media-amazon.com/images/I/7181MESOWWL._AC_UL320_.jpg,4.5,147,216.13,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira 1/2"" com Enrolador e Esguicho Múltiplo GMEEM01: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B09311P76Q,Mangueira Mágica Retrátil Flexível Elástica Expansível Leve,https://m.media-amazon.com/images/I/61LUF8TxnRS._AC_UL320_.jpg,3.5,38,79.01,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira Mágica Retrátil Flexível Elástica Expansível Leve: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B07CXZKM1P,Esguicho Tipo Pistola Com 7 Posições De Jato Palisad,https://m.media-amazon.com/images/I/71xDLLsVTzL._AC_UL320_.jpg,4.4,3254,8.99,14.6,Equipamentos de Rega para Grama e Jardim,"Esguicho Tipo Pistola Com 7 Posições De Jato Palisad: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09WYVSKXS,"WAP Esguicho para Irrigação Regulável com Sistema de regulagem de Jato e Trava para fluxo Contí­nuo para Mangueira 1/2"" GEIR01, Amarelo, preto e cinza",https://m.media-amazon.com/images/I/717rnSPvxyL._AC_UL320_.jpg,4.6,324,25.58,32.39,Equipamentos de Rega para Grama e Jardim,"Esguicho para Irrigação Regulável com Sistema de regulagem de Jato e Trava para fluxo Contí­nuo para Mangueira 1/2"" GEIR01, Amarelo, preto e cinza: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B0BLJN4DJ1,Bomba Pressurizadora De Água 120w 11 mca 60 Hz 110v MM House,https://m.media-amazon.com/images/I/51jZgvqahDL._AC_UL320_.jpg,4.6,26,257.9,0.0,Equipamentos de Rega para Grama e Jardim,"Bomba Pressurizadora De Água 11 mca House: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076MBZPHS,Suporte Fixo para Mangueira de 1/2'' de 25m a 30m,https://m.media-amazon.com/images/I/414JvOTQ-ML._AC_UL320_.jpg,4.7,2173,15.99,44.9,Equipamentos de Rega para Grama e Jardim,"Suporte Fixo para Mangueira de 1/2'' de a: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BVCWNP28,Enrolador De Magueira De Parede Para Jardim Eco Preto Fosco,https://m.media-amazon.com/images/I/714VIeqlFQL._AC_UL320_.jpg,4.3,51,56.5,78.5,Equipamentos de Rega para Grama e Jardim,"Enrolador De Magueira De Parede Para Jardim Eco Preto Fosco: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B07BQXQWGN,"Regador Plástico Preto, 10 Litros, Nove54 Nove 54",https://m.media-amazon.com/images/I/51UCg2FTRwL._AC_UL320_.jpg,4.7,347,26.9,31.42,Equipamentos de Rega para Grama e Jardim,"Regador Plástico Preto, 10 Litros, Nove54 Nove 54: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B078YWLSJP,"Vonder, Esguicho Plástico Para Jardim, 7 Funções, Engate 1/2"".",https://m.media-amazon.com/images/I/51magDwyasL._AC_UL320_.jpg,4.6,369,33.66,37.18,Equipamentos de Rega para Grama e Jardim,"Vonder, Esguicho Plástico Para Jardim, 7 Funções, Engate 1/2"".: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B07GFKG5ZF,"Vonder, Mangueira Para Jardim, Trançada, Transparente, 30 M, Com Suporte.",https://m.media-amazon.com/images/I/61oY0TEJ6OL._AC_UL320_.jpg,4.4,589,114.12,136.5,Equipamentos de Rega para Grama e Jardim,"Vonder, Mangueira Para Jardim, Trançada, Transparente, , Com Suporte.: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0777QG72K,"Vonder, Mangueira Para Jardim, Trançada, Transparente, 15 M.",https://m.media-amazon.com/images/I/61mXn9UeThL._AC_UL320_.jpg,4.3,167,51.89,66.24,Equipamentos de Rega para Grama e Jardim,"Vonder, Mangueira Para Jardim, Trançada, Transparente, .: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09B355B75,"Regador Top Garden OKLA Verde Água 1,5 litros",https://m.media-amazon.com/images/I/71sRFk3T4bL._AC_UL320_.jpg,4.7,117,25.9,42.9,Equipamentos de Rega para Grama e Jardim,"Regador Top Garden Verde Água 1,5 litros: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BJSF2211,MANGUEIRA JDM SLIM LISA AZ 20M ENGAT+ESGUICHO,https://m.media-amazon.com/images/I/71ZanIbfHSL._AC_UL320_.jpg,4.4,18,40.75,50.07,Equipamentos de Rega para Grama e Jardim,"MANGUEIRA +ESGUICHO: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076MC9ZQJ,Mangueira Super Flex Tramontina Com Engates Rosqueados E Esguicho Em Pvc Laranja 30 M,https://m.media-amazon.com/images/I/618FM4hdw8L._AC_UL320_.jpg,4.6,265,149.9,169.9,Equipamentos de Rega para Grama e Jardim,"Mangueira Super Flex Tramontina Com Engates Rosqueados E Esguicho Em Pvc Laranja: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BGJ3QG97,"Bocal de Mangueira de Alta Pressão, Pulverizador de alta pressão, Pulverizador de bico de mangueira de água para rega manual de plantas e gramado lavagem de carros pátio e animais de estimação Generic",https://m.media-amazon.com/images/I/51YgrJy4OAL._AC_UL320_.jpg,4.1,83,39.0,0.0,Equipamentos de Rega para Grama e Jardim,"Bocal de Mangueira de Alta Pressão, Pulverizador de alta pressão, Pulverizador de bico de mangueira de água para rega manual de plantas e gramado lavagem de carros pátio e animais de estimação Generic: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0778YLMDX,"Nove54, Torneira De Esfera, 1/2"".",https://m.media-amazon.com/images/I/51VntLfWQNL._AC_UL320_.jpg,4.6,286,39.2,0.0,Equipamentos de Rega para Grama e Jardim,"Nove54, Torneira De Esfera, 1/2"".: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B0BLJN85YJ,Bomba Pressurizadora De Água 120w 11 mca 60 Hz 220v MM House,https://m.media-amazon.com/images/I/517xKo258ML._AC_UL320_.jpg,4.8,12,257.9,0.0,Equipamentos de Rega para Grama e Jardim,"Bomba Pressurizadora De Água 11 mca House: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BKR1538S,Kit 12 Gotejador Irrigador Acoplável Garrafa Planta 87901,https://m.media-amazon.com/images/I/5173-1DeuKL._AC_UL320_.jpg,4.1,71,40.0,0.0,Equipamentos de Rega para Grama e Jardim,"Kit 12 Gotejador Irrigador Acoplável Garrafa Planta 87901: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B089FNLG9K,Cucudy Medidor de PH digital Display LCD Medidor de PH digital de água com ATC para uso doméstico roponia Água potável Aquários Piscinas Spa Medidor de PH digital,https://m.media-amazon.com/images/I/51s0HIPtQDL._AC_UL320_.jpg,4.2,100,32.8,44.84,Equipamentos de Rega para Grama e Jardim,"Cucudy Medidor de digital Display Medidor de digital de água com para uso doméstico roponia Água potável Aquários Piscinas Spa Medidor de digital: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BJQZ8P5G,MANGUEIRA JDM SLIM LISA VD 20M ENGAT+ESGUICHO,https://m.media-amazon.com/images/I/71t9dzZfweL._AC_UL320_.jpg,4.1,13,39.56,0.0,Equipamentos de Rega para Grama e Jardim,"MANGUEIRA +ESGUICHO: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0C7NG3RYV,"Timer Temporizador Mecânico De Tomada Bivolt, 24h, 110v/220v, Analógico, Inteligente, Piscina, Aquário, Jardim - TKLA",https://m.media-amazon.com/images/I/61pN6FmicfL._AC_UL320_.jpg,4.7,4,44.9,0.0,Equipamentos de Rega para Grama e Jardim,"Timer Temporizador Mecânico De Tomada Bivolt, , /, Analógico, Inteligente, Piscina, Aquário, Jardim: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B00NFLGECO,Engate Rápido com Aquastop para Mangueira 1/2'' Laranja E Verde,https://m.media-amazon.com/images/I/61+2SfwjdLL._AC_UL320_.jpg,4.6,1401,6.61,7.9,Equipamentos de Rega para Grama e Jardim,Engate Rápido com Aquastop para Mangueira 1/2'' Laranja E Verde: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia.
B0777PYCXJ,"Engate Rápido Karcher com Aqua Stop + Conector para Mangueira 1/2""",https://m.media-amazon.com/images/I/41e9CxUrv8L._AC_UL320_.jpg,4.3,66,17.51,26.12,Equipamentos de Rega para Grama e Jardim,"Engate Rápido Karcher com Aqua Stop + Conector para Mangueira 1/2"": facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia. Tela de 2"" com brilho agradável para navegar e assistir conteúdos."
B09BZNZ8F6,"Staright Temporizador de torneira de mangueira programável de saída 3/4""1/2"" Torneira automática Wirless Water Gateway Jardim de irrigação Temporizador de rega operado por bateria",https://m.media-amazon.com/images/I/51A+uNdGpFS._AC_UL320_.jpg,4.2,77,87.86,0.0,Equipamentos de Rega para Grama e Jardim,"Staright Temporizador de torneira de mangueira programável de saída 3/4""1/2"" Torneira automática Wirless Water Gateway Jardim de irrigação Temporizador de rega operado por bateria: facilita sua rotina com uso intuitivo e manutenção simples. Tela de 4"" com brilho agradável para navegar e assistir conteúdos."
B082W3HS66,Mangueira Lava Rápido Carro Expansível Flexível Elástica Irrigação Jardim Jardinagem 15M,https://m.media-amazon.com/images/I/61t8x-hMNFL._AC_UL320_.jpg,4.0,52,115.8,0.0,Equipamentos de Rega para Grama e Jardim,Mangueira Lava Rápido Carro Expansível Flexível Elástica Irrigação Jardim Jardinagem: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia.
B0CCB3V988,Bico De Mangueira Esguicho Alta Pressão 3 Em 1 + Conector,https://m.media-amazon.com/images/I/613Afoo4RWL._AC_UL320_.jpg,4.7,5,27.28,44.99,Equipamentos de Rega para Grama e Jardim,"Bico De Mangueira Esguicho Alta Pressão 3 Em 1 + Conector: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B093SYY1QP,Conjunto para Irrigação Tramontina 78583610 com Engates Rápidos e Hidropistola,https://m.media-amazon.com/images/I/51G0nDwmRJL._AC_UL320_.jpg,4.3,44,40.9,55.0,Equipamentos de Rega para Grama e Jardim,Conjunto para Irrigação Tramontina 78583610 com Engates Rápidos e Hidropistola: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia.
B08BJF4X4D,MANGUEIRA SUPER FLEX ANTITORCAO 1 2 LARANJA EM PVC 3 CAMADAS 15 M TRAMONTINA,https://m.media-amazon.com/images/I/61acrvNVQhL._AC_UL320_.jpg,4.8,41,144.46,0.0,Equipamentos de Rega para Grama e Jardim,"MANGUEIRA ANTITORCAO 1 2 LARANJA 3 CAMADAS TRAMONTINA: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0CF6GC35K,Mangueira de Jardim Reforçada Trançada com Esguicho PVC - 50M,https://m.media-amazon.com/images/I/61mQzRy4L9L._AC_UL320_.jpg,2.8,6,139.9,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira de Jardim Reforçada Trançada com Esguicho: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B00NFLG8PW,"Tramontina Adaptador Fêmea, Rosca De 3/4"" E Redução De 1/2""",https://m.media-amazon.com/images/I/61hcee+L5xL._AC_UL320_.jpg,4.8,572,6.5,9.9,Equipamentos de Rega para Grama e Jardim,"Tramontina Adaptador Fêmea, Rosca De 3/4"" E Redução De 1/2"": facilita sua rotina com uso intuitivo e manutenção simples. Tela de 4"" com brilho agradável para navegar e assistir conteúdos."
B07SQJX3KY,Mangueira para Jardim com Esguicho E Suporte Flex 20 Metros Azul,https://m.media-amazon.com/images/I/61WUTnku4FL._AC_UL320_.jpg,4.1,867,67.71,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira para Jardim com Esguicho E Suporte Flex 20 Metros Azul: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BJS5C83J,MANGUEIRA JDM SLIM LISA AZ 30M ENGAT+ESGUICHO,https://m.media-amazon.com/images/I/71ZanIbfHSL._AC_UL320_.jpg,3.7,14,56.91,0.0,Equipamentos de Rega para Grama e Jardim,"MANGUEIRA +ESGUICHO: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0776TY6FH,"Tramontina Mangueira Flex Para Jardim, 50 M",https://m.media-amazon.com/images/I/A15sEnCOm4L._AC_UL320_.jpg,4.6,353,198.04,387.9,Equipamentos de Rega para Grama e Jardim,"Tramontina Mangueira Flex Para Jardim,: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076MBZKLT,Esguicho com Engate Rápido com Jato Regulável Laranja e Verde,https://m.media-amazon.com/images/I/61HwQMW52NL._AC_UL320_.jpg,4.7,437,10.9,0.0,Equipamentos de Rega para Grama e Jardim,Esguicho com Engate Rápido com Jato Regulável Laranja e Verde: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia.
B0922WXB8Y,Aibecy Sistema de irrigação por micro gota de 25 m com mangueira de jardim de rega automática com temporizador automático,https://m.media-amazon.com/images/I/61A2TgLWokL._AC_UL320_.jpg,4.1,47,159.9,0.0,Equipamentos de Rega para Grama e Jardim,"Aibecy Sistema de irrigação por micro gota de com mangueira de jardim de rega automática com temporizador automático: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0CF6HDH5M,Mangueira de Jardim Reforçada Trançada com Esguicho PVC - 20M,https://m.media-amazon.com/images/I/61mQzRy4L9L._AC_UL320_.jpg,4.0,2,49.9,69.9,Equipamentos de Rega para Grama e Jardim,"Mangueira de Jardim Reforçada Trançada com Esguicho: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B09YPHR5SB,"Bocal de mangueira de jardim | Bico pulverizador de mangueira resistente para rega, pulverizador de metal de alta pressão para limpeza de lavagem, conector de bico multiuso para limpeza de casa, jardim, carro, Suifenhe",https://m.media-amazon.com/images/I/51jijTb0IWL._AC_UL320_.jpg,3.8,197,33.9,39.0,Equipamentos de Rega para Grama e Jardim,"Bocal de mangueira de jardim | Bico pulverizador de mangueira resistente para rega, pulverizador de metal de alta pressão para limpeza de lavagem, conector de bico multiuso para limpeza de casa, jardim, carro, Suifenhe: facilita sua rotina com uso intuitivo e manutenção simples. Construção resistente para encarar o uso contínuo com tranquilidade."
B07TPS1JSY,Mangueira Climatizadora Nevoa Kit Sistema Irrigacao Jardim Quintal Grama 10 M,https://m.media-amazon.com/images/I/51CjN60Hd4L._AC_UL320_.jpg,4.0,90,92.9,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira Climatizadora Nevoa Kit Sistema Irrigacao Jardim Quintal Grama: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B0BB3MLJQ3,Mangueira Multi Tramontina Antitorção ATS em Pvc C/Engate e Esguicho 25m Laranja,https://m.media-amazon.com/images/I/71vIT1zRoPL._AC_UL320_.jpg,4.7,47,187.37,0.0,Equipamentos de Rega para Grama e Jardim,"Mangueira Multi Tramontina Antitorção em Pvc C/Engate e Esguicho Laranja: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B07X3D1K61,Torneira Nova Pertutti com Bico de Jardim Parede Cromado 1130 Docol,https://m.media-amazon.com/images/I/41GyuD5xqoL._AC_UL320_.jpg,4.6,96,92.12,104.9,Equipamentos de Rega para Grama e Jardim,"Torneira Nova Pertutti com Bico de Jardim Parede Cromado 1130 Docol: facilita sua rotina com uso intuitivo e manutenção simples. Design prático, fácil de transportar, ideal para casa, trabalho e viagens."
B076KNHCV3,"Tramontina Aspersor Circular, Pontalete Para Engate Rápido",https://m.media-amazon.com/images/I/51gUJ87MRbL._AC_UL320_.jpg,4.3,263,18.59,36.13,Equipamentos de Rega para Grama e Jardim,"Tramontina Aspersor Circular, Pontalete Para Engate Rápido: facilita sua rotina com uso intuitivo e manutenção simples. Resposta ágil para quem busca produtividade no dia a dia."
